id,title,artist,popularity,year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
3y3ZJxVc3tpSmJfglHkbI2,Oray Nil Doriya,Abdul Jabbar,19,2001,0.501,0.504,5,-7.308,0.0393,0.759,2.39e-06,0.189,0.494,95.666,287.399,4
0YCcnENfpXAwqxSL3LIEpB,Tumi Chader Jochona Naw,Sabina Yasmin,17,1997,0.828,0.747,8,-5.287,0.0596,0.616,4.71e-06,0.0922,0.716,124.046,296.882,4
4bM2hTq8Dlcb2m7VmJKMuG,Tomar Amar Prem - Original Motion Picture Soundtrack,Ayub Bachchu,16,1999,0.402,0.795,7,-8.913,0.321,0.0583,0.0,0.353,0.743,88.508,324.048,4
49bDMNEhtfYlJTnPCDbkL4,Ammajaan Ammajaan - Original Motion Picture Soundtrack,Ayub Bachchu,14,1999,0.809,0.731,2,-10.524,0.0465,0.668,0.000345,0.158,0.887,100.41,285.672,4
49e1ai5hp9YEP6dwwuLafW,Shami Ar Istri - Original Motion Picture Soundtrack,Ayub Bachchu,13,1999,0.856,0.711,5,-9.756,0.0897,0.802,6.53e-06,0.0889,0.971,137.538,241.632,4
3Dam2pthbaWk3OWh4Y9fC2,Tomar Moron Kale,Kanak Chapa,16,2001,0.629,0.75,0,-4.092,0.0409,0.939,0.00547,0.5,0.862,141.269,207.303,3
6xS9fBdOWsK34vr3AFXGhQ,Jane Januk Jogotbashi,Kumar Bishwajit,17,2000,0.637,0.907,9,-5.808,0.569,0.309,0.0,0.0613,0.585,151.723,319.749,4
1R9CjJep93rnvB6EOI9WM6,Ami Ajonmo Kal - Original Motion Picture Soundtrack,Khalid Hasan Milu,18,2000,0.742,0.871,1,-5.361,0.253,0.222,5.06e-06,0.161,0.865,157.349,332.508,4
0ZAlQu9A0WB8NuoErVljUj,Buk Chin Chin Korche,Andrew Kishore,18,2003,0.671,0.938,8,-2.947,0.196,0.152,0.0,0.601,0.905,97.638,266.333,4
2FFWlbSvv0jkuuaN0kH7Az,Tumi Ki Jadu Jano - Original Motion Picture Soundtrack,Baby Naznin,17,2007,0.604,0.82,5,-5.357,0.234,0.363,0.0,0.204,0.828,122.107,249.209,4
4xlOml0yHIcA9O79FV13wl,Ei Hridoyer Sada Kagoje,Kanak Chapa,15,2000,0.713,0.985,2,-1.347,0.185,0.214,0.134,0.28,0.362,122.706,306.077,4
7a9PM3VwIclr8DaxsHsfPQ,Jibone Chai Na,Andrew Kishore,14,2007,0.547,0.807,7,-7.5,0.0949,0.797,0.0,0.259,0.677,81.07,301.952,4
1hfyx858GS0w5MN0jmVNvv,Asbar Kale,James,15,2007,0.738,0.94,8,-7.055,0.0775,0.633,0.0,0.0713,0.602,130.58,322.943,4
4xrB3AIqcIk7eNMQKybFJe,Pagol Korecho,Kumar Bishwajit,16,2007,0.673,0.789,9,-6.971,0.246,0.777,2.53e-06,0.293,0.571,133.572,290.017,4
1m8pMoVfuPVermQu30QeX0,Prem Priti Ar Valobasha,Runa Laila,16,1995,0.616,0.847,11,-4.471,0.0359,0.764,3.25e-06,0.543,0.805,93.838,250.681,4
5r2I9ZqH1L89YV1AspnOIt,Gaan Ami Geye Jabo,Andrew Kishore,13,1995,0.617,0.875,3,-4.815,0.0653,0.837,4.82e-06,0.104,0.79,116.464,274.535,4
5QUtAIUYDYfKKmAKUWinqt,Prethibite Shukh Bole,Sabina Yasmin,20,1996,0.569,0.72,10,-6.614,0.0476,0.634,1.04e-06,0.143,0.83,81.385,242.886,4
5q1c78FPxrJItgAOlWTf8u,Bazare Jachai Kore,Kanak Chapa,20,1996,0.714,0.867,10,-4.746,0.0569,0.633,1.06e-05,0.0563,0.888,108.895,251.193,4
44yHVbywjZOgSaT2mV7Rsy,Duti Mone Lege Geche Jora,Andrew Kishore,16,2000,0.701,0.764,5,-6.486,0.0407,0.445,0.0,0.162,0.891,93.157,317.092,4
0woYf2ES3klAQJueyhRc8K,Ki Diya Mon Karila - Original Motion Picture Soundtrack,Andrew Kishore,15,1986,0.651,0.447,0,-9.746,0.048,0.888,4.78e-06,0.294,0.766,98.672,222.99,4
2CKcw44lQaEiAYFFKX4jwu,Ogo Mor Priya,Agun,14,1994,0.392,0.927,5,-3.7,0.095,0.771,0.00319,0.151,0.623,169.891,279.902,4
4Oo6Ikc5IISVfofx57VBuD,Bhalo Achi Bhalo Theko,Andrew Kishore,19,1996,0.722,0.787,2,-4.588,0.0463,0.521,0.0,0.23,0.636,123.011,351.948,4
07AwixDNkfcG2HVN0gH6SQ,Uttore Bhoyongkor Jungle,Salma Jahan,13,1997,0.744,0.72,2,-6.563,0.0437,0.602,0.0,0.0876,0.802,98.929,254.787,4
2XzYylnxehlSqihqhgOhXP,Amar Hridoy Ekta Ayna - Original Motion Picture Soundtrack,Andrew Kishore,24,2000,0.586,0.809,10,-9.88,0.0589,0.00527,0.0,0.179,0.943,78.095,296.616,4
2YF4BcYeWNhMK5m4uTtKBK,Sagorer Motoi Govir,Andrew Kishore,20,2001,0.647,0.779,1,-6.931,0.0388,0.475,0.0,0.162,0.751,100.524,279.458,4
5wRa6GYmXlVEYJjc4rbxHZ,Bodhu Beshe Konna Jokhon,Momtaz Begum,18,2001,0.672,0.958,6,-4.286,0.0629,0.654,0.000626,0.18,0.924,100.505,349.571,4
5PjuFGTuQEszIFnhzfF3EX,Salli Ala Muhammad,Abu Rayhan,2,2021,0.391,0.257,7,-9.015,0.0506,0.846,0.0,0.0967,0.384,176.253,285.377,3
5VfRxJmg3pyeuCKUee9t3R,Allah Awal (Kalarab),Abu Rayhan,0,2021,0.292,0.425,0,-4.058,0.0342,0.896,0.0,0.154,0.49,71.122,194.286,5
6mRvUz8duiXZJIigTeRuS9,Ami Chaina Bachte,Abu Rayhan,0,2021,0.407,0.283,4,-7.789,0.0288,0.834,0.0,0.523,0.478,82.422,210.0,5
3fEpzwDnxAeeb7eCtKZPih,Allah Allah,Abu Rayhan,1,2021,0.735,0.3,6,-7.601,0.0315,0.908,0.0,0.136,0.639,94.917,259.015,4
3fEpzwDnxAeeb7eCtKZPih,Allah Allah,Abu Rayhan,1,2021,0.735,0.3,6,-7.601,0.0315,0.908,0.0,0.136,0.639,94.917,259.015,4
0Vh5JXppLDvHwwwBSDvWGM,Allah Humma - Outro,Siedd,57,2021,0.259,0.26,11,-10.706,0.0369,0.609,0.0,0.168,0.0393,69.439,138.954,4
2hBU8Se5GWzZlGAP4g7cuZ,Janaza,Abu Rayhan,1,2021,0.454,0.3,6,-5.941,0.0329,0.941,1.32e-06,0.108,0.507,114.369,238.0,4
3UKWGXFyCDyoG2RoHHXXq8,Quran (Kalarab),Abu Rayhan,1,2021,0.481,0.372,8,-6.469,0.0276,0.804,0.0,0.0931,0.397,84.183,254.313,4
1qWnN0Dk6vidBjM2oOBS7f,Mawla (Kalarab),Abu Rayhan,6,2021,0.31,0.182,8,-11.885,0.0351,0.886,0.0,0.0861,0.239,135.387,392.0,3
16iyZMrzckIrbU8Absu2Wq,Rashule Khoda,Abu Rayhan,0,2021,0.59,0.197,8,-11.604,0.0317,0.835,0.0,0.143,0.337,119.641,208.0,4
7rYnzziSAIfURxFOu7Vzq9,Labbayik,Abu Rayhan,0,2021,0.863,0.443,8,-3.788,0.036,0.752,0.0,0.0587,0.773,104.921,206.0,4
4IKrT6Gp0itGwLwfjjQH7H,Tala Al Badru Alyna (Kalarab),Abu Rayhan,0,2021,0.604,0.288,5,-8.977,0.0282,0.804,0.0,0.48,0.531,79.98,235.0,3
1GlGoBIVKXK6yBalF4BcxZ,Hera Hote Hele Dule,Ishrak Hussain,0,2019,0.67,0.288,10,-9.452,0.0375,0.854,0.0,0.0965,0.358,77.471,232.963,3
4QfiOiXgsotwg4jHCRHFit,Allahu Allahu Tumi Jalle Jalalu,Ishrak Hussain,0,2020,0.501,0.0967,0,-13.499,0.0424,0.892,0.0,0.0949,0.353,135.251,269.916,3
6od8c1uAVYDYZSLkLJfq6I,Duaon Me Meri,Ayisha Abdul Basith,40,2020,0.432,0.0838,1,-8.815,0.0369,0.975,0.0,0.118,0.569,141.253,402.082,4
62DpfY9HzHP9Et6w50d9US,Allahu Allahu,Ishrak Hussain,0,2019,0.326,0.127,6,-11.549,0.0304,0.919,0.0,0.0916,0.45,99.76,304.944,4
1a0boe8fwCRROpLkCnJmwt,Nobi Mor Porosh Moni,Ishrak Hussain,0,2020,0.646,0.196,2,-9.321,0.0376,0.938,0.0,0.155,0.51,117.926,274.44,3
1nM6EHlo1zB6PZVoxcE4Ni,Hasbi Rabbi,Iqbal Hj,10,2019,0.405,0.453,7,-4.114,0.0308,0.892,0.0,0.112,0.625,99.193,322.056,4
0QfIalv4eGJNWiZSPCeQLv,Romjaner Oi Rojar Sheshe - Vocals Only,Ishrak Hussain,0,2020,0.549,0.264,2,-11.013,0.0487,0.871,0.0,0.103,0.572,164.452,211.72,4
1Lndoe0WbMV8lUKLaZ5jAM,Trivuboner Prio Muhammad - Vocals Only,Ishrak Hussain,0,2019,0.659,0.122,2,-12.852,0.0381,0.788,0.0,0.168,0.605,120.092,272.006,4
5TxrPDnUCLCV3vJTXrdBrT,Allah Ke Je Paite Chay,Ishrak Hussain,0,2020,0.528,0.0991,2,-9.771,0.0298,0.745,0.0,0.13,0.166,85.955,258.916,4
5zaJwjf2dne65r59zc7dSh,Mustafa,Labbayk,14,2018,0.401,0.316,5,-9.092,0.0361,0.862,0.0,0.0993,0.665,171.729,184.186,4
1HWhj2E0r8n1I0EDctSeGE,Mustafa,Labbayk,15,2021,0.365,0.245,5,-9.892,0.0339,0.883,0.0,0.0979,0.685,171.697,184.343,4
2stV34pV7SZ1GvPvhN6FP0,Mobarakbad Mahe Ramjan,Kalarab Shilpigosthi,0,2022,0.436,0.427,1,-7.886,0.0421,0.807,0.0,0.126,0.6,89.896,204.0,4
6X54xf8H1V9ZB1R0cXYxwi,Esheche Ramjan,Kalarab Shilpigosthi,1,2022,0.516,0.466,9,-6.628,0.0335,0.868,0.0,0.101,0.666,82.394,197.705,5
75roWv1pWOpkLo9UIafoPI,Elo Ramjan,Kalarab Shilpigosthi,3,2022,0.441,0.396,2,-6.315,0.0328,0.788,0.0,0.124,0.611,85.81,238.0,3
41Bz84sbSauWnOdZdvZXYo,Mahe Ramjan Elo,Kalarab Shilpigosthi,2,2022,0.411,0.362,3,-7.149,0.0336,0.818,0.0,0.129,0.416,110.378,194.0,1
1XGmWDVG9svpXBPcklNp9Y,Bondho Duar,Fazle Elahi Sakib,0,2022,0.534,0.283,3,-6.31,0.0287,0.962,0.0,0.0851,0.551,83.978,246.75,4
2jmqQ8fZykjjs2Gg66oYbC,Elo Mahe Ramjan,Kalarab Shilpigosthi,1,2022,0.544,0.3,2,-4.718,0.0408,0.935,0.0,0.085,0.722,90.567,244.7,3
0htxPGsteKacQ6OPY0SycT,Elo Khushir Eid,Kalarab Shilpigosthi,0,2022,0.74,0.323,11,-6.4,0.04,0.936,0.0,0.0713,0.808,136.183,124.878,3
4BBd9IuZHWqNIWvGYA3Wy2,Elo Khushir Barat,Kalarab Shilpigosthi,0,2022,0.845,0.287,8,-7.192,0.0575,0.915,0.0,0.0874,0.961,125.955,156.0,4
5nqvr6cBGcJw8I02gQrwmr,Arober Dulal,Kalarab Shilpigosthi,0,2021,0.724,0.36,2,-5.171,0.0297,0.889,0.0,0.226,0.64,89.923,177.444,4
4JbmDwy70H94wpxJNTsPMc,Eider Khushi,Kalarab Shilpigosthi,0,2021,0.666,0.355,4,-8.736,0.0281,0.917,0.0,0.0983,0.578,82.009,278.049,4
1f171nkGSl5mVHIJJ65v6B,Kalima Nosibe Mor Dio,Mahfuz Kalarab,23,2021,0.43,0.346,4,-4.936,0.0411,0.914,0.0,0.117,0.568,74.431,205.807,1
3RWhPaoNqqxoCIE09vBEzA,Trivuboner Prio Muhammad,Abu Rayhan,0,2022,0.744,0.275,3,-8.275,0.0325,0.815,0.0,0.144,0.774,109.956,217.208,4
2YnfBO6cNAez1VjVrsnsmn,Probashir Ekla Ghor,Abu Rayhan,0,2022,0.435,0.264,7,-9.921,0.0315,0.951,0.0,0.103,0.329,69.977,240.964,3
5QPeL4bbJmVbkdJhLabCXi,Eshke Muhammad (Kalarab),Kalarab Shilpigosthi,2,2021,0.539,0.315,5,-7.755,0.0277,0.924,0.0,0.271,0.691,85.788,215.882,4
4PObzDMRgxNVNuyIugxuyU,Salam Salam Hajar Salam,Moyaj Ali,9,2023,0.649,0.218,0,-9.024,0.0319,0.968,0.0,0.308,0.489,95.907,307.806,4
6SOZQBqH6sf1N1a45hLNbN,Sohena Bedona Buke,Abu Rayhan,9,2023,0.432,0.147,2,-11.734,0.0337,0.983,1.86e-06,0.0854,0.301,79.84,263.0,4
0gskmkrT02GeQ8g0gyhwtc,Allah Ke Je Paite Chay,Abu Rayhan,0,2022,0.411,0.188,6,-9.416,0.0386,0.972,0.0,0.0923,0.503,169.15,245.36,3
41tTYdjzQzaptBWu0mG8OP,Amar Moron Asibe Kokhon,Abu Rayhan,15,2022,0.479,0.219,2,-9.145,0.031,0.989,0.0,0.108,0.422,98.769,200.559,4
5TQIrpSSgTIhG6WCBtvSNk,Duare Aishache Palki,Abu Rayhan,0,2022,0.543,0.232,0,-7.639,0.0406,0.982,0.0,0.143,0.703,122.532,209.33,3
4EijodhZn9VSkcrgWJWBNz,Ek Nimisei Hote Pare,Abu Rayhan,11,2022,0.568,0.321,9,-8.761,0.0447,0.986,0.0,0.0922,0.66,100.605,211.54,5
2THfZ0EcR3EKGk4GUF08RN,He Namaji,Abu Rayhan,0,2022,0.4,0.27,7,-8.502,0.0319,0.951,6.68e-05,0.311,0.433,86.253,216.771,4
1OuEIK0KUJF4XVQgvLuvAE,Jahannamer Agun Mabud,Abu Rayhan,0,2022,0.298,0.132,11,-8.934,0.0399,0.971,1.33e-06,0.105,0.512,88.561,276.763,3
3dqqEflN11mnPPWpbEv6sr,Keu To Apon Noy,Abu Rayhan,13,2022,0.528,0.186,1,-8.931,0.035,0.988,6.91e-06,0.0814,0.584,111.868,303.69,4
0XpVnHk1uelGCZO7iL69KX,Ma Go Ma,Abu Rayhan,11,2022,0.601,0.216,4,-9.085,0.026,0.972,7.07e-06,0.143,0.415,95.028,197.053,4
2dU4d4n3Iln4HQYmvsIwBv,Ma Tumi Amar Age Jeona,Abu Rayhan,8,2022,0.332,0.153,0,-11.454,0.0383,0.982,0.0,0.107,0.491,82.253,193.125,3
56wozlKXkz2wRvp2c8DakW,Mago Ami Koshte Achi,Abu Rayhan,8,2022,0.449,0.355,2,-8.049,0.0359,0.984,0.0,0.0946,0.586,87.627,218.72,3
3H8W9atJg5WImul4ZMMMCq,Mago Tumar Kotha Mone Hole,Abu Rayhan,13,2022,0.689,0.256,5,-8.034,0.0319,0.988,2.61e-06,0.136,0.61,97.341,173.231,4
3H8W9atJg5WImul4ZMMMCq,Mago Tumar Kotha Mone Hole,Abu Rayhan,13,2022,0.689,0.256,5,-8.034,0.0319,0.988,2.61e-06,0.136,0.61,97.341,173.231,4
4kaD0NgXCzmolXcc7BjUMy,Porer Jayga Porer Jomi,Abu Rayhan,0,2022,0.47,0.3,11,-8.213,0.0294,0.899,0.0,0.153,0.342,92.603,161.386,4
4vYRhPxA0k3g6FLyhWPYGh,Tri vuboner prio Muhammad,Abu Rayhan,0,2022,0.64,0.242,3,-8.655,0.0348,0.973,0.0,0.0995,0.694,108.87,220.086,4
6KDYIVgZ6oPrQcSeVJyXYJ,Hasbunallahu Wa Ni'mal Wakil,Kalarab Shilpigosthi,0,2023,0.689,0.333,7,-10.454,0.0318,0.956,0.0,0.24,0.661,118.917,176.66,4
1JBld3aPEaaDksOjzJGoxb,Rahmatun Lil’Alameen,Abu Rayhan,10,2023,0.47,0.242,0,-15.81,0.033,0.918,0.0,0.398,0.335,92.146,175.761,4
488weKDCF2Ob0thMyqPgM6,Anta Rabbi,Abu Rayhan,13,2023,0.429,0.276,8,-8.806,0.0314,0.82,0.0,0.14,0.385,104.996,204.36,4
2VZpJmvan8rWjPA6Y7f4RG,Assalam Habibi,Abu Rayhan,11,2023,0.527,0.346,10,-9.396,0.025,0.829,0.0,0.139,0.384,90.046,236.24,4
20wQcpC2pqn2BYQplhPxdG,Hridoye Prem,Abu Rayhan,14,2023,0.714,0.365,8,-7.399,0.028,0.827,0.0,0.355,0.578,93.036,154.48,4
6h8ETHWuulaXCQqMMEsjhC,Madinar Prem,Abu Rayhan,11,2023,0.401,0.551,10,-7.459,0.0299,0.758,0.0,0.294,0.701,99.714,261.2,4
6eOwdc13YpjVTVEWGZgkQj,Haal E Dil,Abu Rayhan,12,2023,0.497,0.392,7,-5.087,0.0252,0.85,0.0,0.381,0.422,79.961,231.0,4
5j8bonUG2g3I0fK4X48tQk,Nekir Bahar,Abu Rayhan,13,2023,0.416,0.458,1,-7.345,0.0477,0.893,0.0,0.0896,0.512,79.692,181.957,3
0skGkiwNkXDtu9LXimxL2S,Hariye Jabo Ekdin,Qari Abu Rayhan,0,2022,0.575,0.203,5,-8.644,0.0261,0.881,0.0,0.138,0.408,85.137,262.127,4
07GDqWh5UFtOppUvYvhW5S,Hridoy Majhe Mala Gathi (Kalarab),Mahfuzul Alam,0,2021,0.719,0.267,8,-7.621,0.0295,0.805,0.0,0.283,0.701,143.91,240.0,4
35lSOzb9CQ7LCqkcdQEHiP,Amaro Chilo Sob Ekadin,Hujaifa Islam,0,2021,0.568,0.232,4,-7.917,0.0285,0.754,0.0152,0.104,0.565,77.995,268.077,3
1VCE38ryTOZtYT8WCQyuRx,Hasbi Rabbi Jallallah (Kalarab),Muhammad Badruzzaman,0,2021,0.567,0.266,4,-8.134,0.0363,0.872,0.0,0.171,0.729,97.505,256.311,4
48DDa5nTAiO3RDQYz1xSqW,Allah Bolo (Kalarab),Sayed Ahmad,4,2021,0.716,0.3,10,-6.616,0.0303,0.858,0.0,0.0715,0.596,94.883,216.0,4
5WbUy6w8QLPRnWK9NFd1zW,Ami Dekhini Tomay (Kalarab),Sayed Ahmad,1,2021,0.516,0.255,5,-9.763,0.164,0.947,0.0,0.1,0.479,199.701,273.6,4
0wGu6jizuIoWOPnTCzaCzE,Zikir,Mahfuzul Alam,15,2021,0.694,0.299,5,-7.211,0.0281,0.909,0.0,0.122,0.773,82.966,148.0,4
6NbxdfDFHQb31XJip5Mz5g,Qalbi Muhammad,Abu Rayhan,0,2023,0.653,0.377,8,-9.228,0.0292,0.916,0.0,0.0998,0.576,106.032,178.302,3
1Bkc8pBYtAh0hj7SvCINYb,Sei To Tumi Ma,Abu Rayhan,8,2023,0.575,0.337,6,-7.414,0.0845,0.817,0.0,0.29,0.433,84.052,169.412,4
0FIdPjmzdb3yprJrLR08xm,Pai Jodi Tumay go Nabi,Abu Rayhan,13,2023,0.764,0.334,1,-8.022,0.0453,0.807,0.0,0.113,0.529,94.895,171.789,4
4rFwShQKksF2MbAFAEgBTk,Kew Age Kew Pore,Abu Rayhan,10,2023,0.55,0.28,3,-8.375,0.0431,0.98,0.0,0.171,0.75,116.324,185.732,4
7wOh3m9RfU1TLQtCYGxj8y,Jabe Bela Dube,Abu Rayhan,9,2023,0.519,0.283,8,-8.288,0.0461,0.95,0.0,0.135,0.532,82.719,185.04,1
1SXkhOLObggRCoXH82oGhF,Bajbe Alan Proti Dine,Abu Rayhan,12,2023,0.758,0.392,6,-7.448,0.0405,0.858,0.0,0.0967,0.501,99.79,177.6,4
5Nn6gaHX9TlS8faOl92WgX,Hridoye Dhen Tomari,Abu Rayhan,10,2023,0.541,0.302,2,-5.139,0.0352,0.9,0.0,0.239,0.552,93.878,180.368,4
0fzmVHwIo9K4EKrPa5Qugs,Hridoy Jure Tumi,Munaem Billah,12,2022,0.555,0.465,11,-9.986,0.055,0.855,0.0,0.422,0.323,75.982,202.349,4
7Gj6uzuDYetyTZAxVG7juK,Shotto,Warfaze,29,2012,0.64,0.642,1,-7.554,0.0245,0.321,5.89e-05,0.0673,0.481,90.043,304.413,4
5Wf3eV9Y0WI8kBRR6RgJcD,Shey Amare,Ashes Bangladesh,0,2022,0.651,0.402,11,-8.747,0.0281,0.876,7.2e-05,0.291,0.247,137.966,362.255,4
0yOYmYx1NLcs09mfTdhg72,Ghum,Recall,24,2019,0.525,0.373,1,-9.98,0.027,0.851,0.325,0.109,0.156,138.057,233.478,3
4IJ1xoz8M9omBst9dd9IKH,Provu,Abirbhaab,1,2022,0.629,0.339,1,-13.551,0.0306,0.594,0.0,0.0992,0.311,124.904,286.191,3
6CacWHEoeRjkKXTVaOs2HE,Bhoboghure,Popeye Bangladesh,26,2020,0.619,0.514,1,-7.02,0.046,0.375,0.00029,0.106,0.504,104.885,277.611,4
3ivDno6BP1hCUgMUuKII8S,Hashte Dekho,LRB,28,1996,0.611,0.678,8,-7.692,0.0253,0.137,0.0028,0.145,0.857,98.376,359.799,4
056R8hTzXwi1GNzORWm9Rz,Shada Golap - Old Version,HIGHWAY,29,2022,0.567,0.554,0,-8.742,0.0423,0.533,4.94e-05,0.037,0.256,112.08,278.036,3
3bc3epRth9yOK65C4zQjwp,Odhikar,Aftermath,0,2021,0.559,0.799,8,-8.216,0.042,0.0226,5.27e-05,0.111,0.669,127.893,302.921,4
5ii9PxAk85VTHXWEpDwpxY,Icche Ghuri,Shironamhin,0,2006,0.679,0.602,9,-8.31,0.0262,0.442,0.000114,0.0756,0.816,104.008,287.788,4
5G3qhTzNwZua35c4OUlmj6,Jochna Shmlan,Bay of Bengal,19,2013,0.55,0.778,10,-5.843,0.0314,0.258,0.0,0.146,0.27,125.008,334.533,4
2neXkZysOQtx5MRHgQyH00,Smitir Patai,Recall,12,2014,0.53,0.528,11,-8.362,0.0295,0.398,5.55e-06,0.124,0.412,137.988,276.522,4
22e7vrcUNJWmkn9jM7uaBy,Obhimane Noy,Ark,5,1998,0.622,0.469,8,-8.828,0.0336,0.333,0.0,0.114,0.368,127.986,323.443,4
0IwD6HtQc40lEp5WvEunBF,Kono Ek Srabone,Recall,23,2014,0.643,0.629,7,-9.348,0.0266,0.108,0.00252,0.593,0.495,100.011,214.801,4
5fefqiYk4kYaY7wMZHHCDW,Oporajito,Recall,23,2019,0.556,0.566,3,-7.64,0.024,0.232,0.008,0.107,0.422,95.002,247.198,4
2Fqh0zgfyvGzXzrKy7PM6Y,Bulet Kingba Kobita,Shironamhin,0,2009,0.398,0.744,0,-7.334,0.07,0.0384,0.00321,0.0931,0.247,153.839,273.67,4
6rcIQVqm9OUKi6FFSnTfKS,Shopno Bhongo,Miles,0,1996,0.53,0.733,1,-9.358,0.0418,0.144,0.0,0.088,0.212,121.803,324.107,4
0AGVaLqHLC5i3eDmFQ9Kga,Muthophone - Remastered,Meghdol,10,2009,0.797,0.483,8,-10.601,0.0404,0.283,0.00247,0.111,0.85,126.055,233.187,4
3Sxg1fJZ18uP1bvdS6WXs8,Eka Adharer Jatri,The Tree,21,2022,0.524,0.493,1,-8.415,0.0256,0.161,0.000415,0.14,0.226,140.957,307.66,4
6zol0XXIlQo2PgGUkFQxRv,Swapane Baje Go Banshi,Provash Dey,0,1965,0.367,0.276,1,-16.028,0.0346,0.982,0.00251,0.113,0.426,94.397,275.533,4
4WexYXBusNGrm5hXXMRT6H,Aamar Bhalobasar Rajprasade,Manna Dey,12,2000,0.39,0.254,2,-16.092,0.044,0.781,4.38e-06,0.109,0.136,82.471,216.587,3
4WexYXBusNGrm5hXXMRT6H,Aamar Bhalobasar Rajprasade,Manna Dey,12,2000,0.39,0.254,2,-16.092,0.044,0.781,4.38e-06,0.109,0.136,82.471,216.587,3
589xnHftx86wrbkqCbecmC,Swapaon Jadi Madhur Emon,Krishna Chandra Dey,0,1965,0.313,0.185,9,-17.102,0.0369,0.982,0.00573,0.121,0.302,126.216,169.84,3
1HJCUmnwWkoNzPixRMKgUw,O Keno Eto Sundari Holo,Manna Dey,0,1962,0.496,0.22,9,-17.112,0.0365,0.981,0.0275,0.134,0.599,100.033,201.267,4
3RgDbO7IfLIaa3HVfA183o,Ka Phota Chokher Jal Phelechho,Nachiketa Ghosh,0,1960,0.453,0.3,0,-10.036,0.0449,0.925,0.0,0.229,0.401,78.597,206.04,4
2fBmxN4GZWiVVB6BiAwxXj,Deep Chhilo Shikha Chhilo,Pravash Dey,0,1964,0.474,0.225,9,-17.36,0.0388,0.967,0.706,0.374,0.495,76.278,194.933,4
5ZYVAVdZiRvJbOfUuyEsIn,Ke Tumi Tandraharani,Provas Dey,0,1962,0.541,0.437,1,-12.05,0.0582,0.551,0.0,0.0648,0.692,107.791,244.467,4
7u3Hcu4JrQYoRRAlAjeIBS,Tumi Nijer Mukhei Bolle Jedin,Provas Dey,0,1964,0.331,0.361,2,-12.315,0.0504,0.938,0.00242,0.107,0.35,180.929,193.373,3
6mpOcb799y9mqBDBDn5CSl,Aami Je Jalsaghare,Anil Bagchi,0,1965,0.341,0.315,7,-15.351,0.0431,0.975,0.327,0.132,0.391,130.122,199.0,3
0XctKs79qfsyzdQlkuhhfu,Hoyto Tomari Janya,Sudhin Dasgupta,0,1965,0.409,0.186,5,-15.558,0.0337,0.983,0.0014,0.104,0.355,70.716,201.107,4
4MXDuXtW837uYyGRq1bUaS,Teer Bhanga Dheu,Manna Dey,0,1965,0.385,0.269,0,-13.689,0.0432,0.983,1.58e-05,0.255,0.708,94.799,208.707,4
3nnkc3R3jTp9eyEJ5ahpwq,Ei Kule Ami Aar Oi Kule Tumi,Manna Dey,0,1965,0.585,0.217,1,-18.161,0.0375,0.983,0.347,0.235,0.601,105.647,193.627,4
60JvDXVxHeSInZGJUPkYjh,Sei To Abar Kachhe Ele,Manna Dey,0,1965,0.334,0.0834,8,-21.386,0.0439,0.995,0.747,0.309,0.586,81.509,198.68,4
5YdjeqVhZBaRoTlecrrWYP,Gahan Megher Chhaya Ghanay,Pravash Dey,0,1964,0.59,0.361,1,-17.319,0.0419,0.931,6.16e-05,0.0886,0.691,104.529,208.093,4
1QMh1XSjJ9PThYa54mjBN4,Katodin Dekhini Tomay,Kamal Dasgupta,0,1965,0.366,0.181,1,-16.183,0.0303,0.931,0.000266,0.154,0.396,92.118,195.493,4
6QEw4GiVc2Yj6lE2kDfk8u,Sabai To Sukhi Hotey Chai,Provas Dey,0,1962,0.483,0.272,2,-16.783,0.0547,0.92,4.61e-05,0.114,0.559,80.0,196.36,4
5xNZ3SqpcPa0QW4hvfz4p7,Aaj Abar Sei Pathei,Nachiketa Ghosh,0,1960,0.441,0.407,6,-13.761,0.0332,0.979,0.636,0.238,0.66,87.952,193.267,4
4SdDdSlFyWvNR2WgvgnLiI,E Ki Apurba Prem,Manna Dey,0,1960,0.384,0.278,3,-16.732,0.0526,0.963,0.000164,0.1,0.198,149.828,164.907,1
2G9TI21RBB2PV8E7dDEeh2,Aami Taar Thikana Rakhini,Sudhin Dasgupta,0,1960,0.512,0.299,8,-15.826,0.0375,0.899,0.425,0.0836,0.422,125.354,200.187,4
7ichN3vxaXHLZ7VrxvGuDD,Lalita Go Oke Aaj Chole Jete Bal Na,Manna Dey,16,2000,0.535,0.332,0,-13.428,0.0639,0.934,0.0531,0.333,0.567,115.726,201.44,3
1Qbu3rPmUgha64LmIAbSj6,Ami Kon Pathe Je Chali,Manna Dey,11,1971,0.429,0.396,5,-10.48,0.043,0.959,6.66e-06,0.252,0.707,134.844,195.52,3
5bowR8YXhgoW3JlBQlNrFX,Shaon Raate Jodi,Manna Dey,11,1984,0.351,0.351,6,-13.473,0.037,0.845,7.24e-06,0.175,0.447,153.358,259.48,4
0EV4BkF2BuYy7SKzHOk7cC,Ei Brishtite Bhije Mati,Manna Dey,0,1979,0.364,0.235,2,-11.571,0.0289,0.97,0.00421,0.217,0.281,99.964,276.139,4
